id,date,ticker,emo_label,senti_label,original,processed
105952,2020-09-22,MSFT,belief,bullish,$MSFT gotta keep the upward momentum. Fight through 205 and it’s on! 🚀 🚀 🚀,Microsoft gotta keep the upward momentum. Fight through 205 and it’s on!  [rocket]
105953,2020-09-22,TSLA,disgust,bullish,"$TSLA patience, should be fun, 🧘‍♂️ buy the dip they say... we'll see 😁","Tesla patience, should be fun,  [man in lotus position]  buy the dip they say... we'll see  [beaming face with smiling eyes] "
105954,2020-09-22,TSLA,excitement,bullish,"$TSLA I have 10k in Tesla right now... 
IN MUSK WE TRUST 🚀 🌝","Tesla I have 10k in Tesla right now... 
IN MUSK WE TRUST  [rocket]   [full moon face] "
105955,2020-09-22,AMZN,surprise,bullish,$AMZN magic word Jeff is STOCK-SPLIT📈✅,Amazon magic word Jeff is STOCK-SPLIT [chart increasing]  [check mark button]
105956,2020-09-22,TSLA,amusement,bullish,"$TSLA time to face the music shorts. This has a much greater chance of opening 10% higher tomorrow than 10% lower. 

You clearly are missing something here. Look at the big picture. Ole Musky just set the biggest market bear 🐻 trap ever!","Tesla time to face the music shorts. This has a much greater chance of opening 10% higher tomorrow than 10% lower. 

You clearly are missing something here. Look at the big picture. Ole Musky just set the biggest market bear  [bear]  trap ever!"
105957,2020-09-22,TSLA,confusion,bullish,"$TSLA pre split numbers, this is in the 2100 range. Kind of high. 🤷‍♂️","Tesla pre split numbers, this is in the 2100 range. Kind of high.  [man shrugging] "
105958,2020-09-22,TSLA,disgust,bullish,$TSLA Me to my kids when they ask for lunch money the next time🤣,Tesla Me to my kids when they ask for lunch money the next time [rolling on the floor laughing]
105959,2020-09-22,TSLA,optimism,bullish,$TSLA lets go!!!$$$ ready for the insanity to begin🤑🤑🤑,Tesla lets go!!!$$$ ready for the insanity to begin [money mouth face]
105960,2020-09-22,TSLA,amusement,bullish,"$TSLA Is the FOMO kicking in here? 

😄😄😄😄😄😄😄😄😄😄😄😄","Tesla Is the FOMO kicking in here? 

 [grinning face with smiling eyes]            "
105961,2020-09-22,TSLA,excitement,bullish,$TSLA Like this if you are locked and loaded for Battery Day 💪🏽💰🔥,Tesla Like this if you are locked and loaded for Battery Day  [flexed biceps medium skin tone]  [money bag]  [fire]
105962,2020-09-22,WMT,optimism,bullish,$WMT I hope you all are listening. 💰,Walmart I hope you all are listening.  [money bag]
105963,2020-09-22,AAPL,optimism,bullish,$AAPL lots of room! ADX just woke up💥☝️👌💪,Apple lots of room! ADX just woke up [collision]  [index pointing up]  [OK hand]  [flexed biceps]
105964,2020-09-22,TSLA,depression,bullish,$TSLA who else is going rich today 😀,Tesla who else is going rich today  [grinning face]
105965,2020-09-22,TSLA,amusement,bullish,"$TSLA what works for Elon is Transparency, reminds me of when he said Tesla was overpriced and it grew  300 percent since then 😷😷","Tesla what works for Elon is Transparency, reminds me of when he said Tesla was overpriced and it grew  300 percent since then  [face with medical mask]  "
105966,2020-09-22,TSLA,disgust,bullish,$TSLA 🚀🚀🚀🚀🚀🚀🚀 almost done today . let go baby🤪,Tesla  [rocket]        almost done today . let go baby [zany face]
105967,2020-09-22,TSLA,disgust,bullish,$TSLA Battery Day. Not missing out. 🔋🔋🔋,Tesla Battery Day. Not missing out.  [battery]
105968,2020-09-22,TSLA,confusion,bullish,"$TSLA I’m in for 9,000. Rolling the dice! Let’s go 🤞🏻","Tesla I’m in for 9,000. Rolling the dice! Let’s go  [crossed fingers light skin tone] "
105969,2020-09-22,NKE,belief,bearish,I’ll be back after the close for some #Facts when $NKE reports earnings ✌️(2),I’ll be back after the close for some #Facts when Nike reports earnings  [victory hand] (2)
105970,2020-09-22,TSLA,excitement,bullish,$TSLA tomorrow is looking green. All day long. 🚀🚀🚀🚀🚀🚀🚀🚀🚀🧳🧳🧳🧳🧳🧳🚀🚀🚀🚀🚀🚀,Tesla tomorrow is looking green. All day long.  [rocket]          [luggage]
105971,2020-09-22,TSLA,anxiety,bullish,"$TSLA 🚀🚀 BEAR TRAP ENGAGED 🚀🚀

This is the craziest casino I've ever seen.","Tesla  [rocket]   BEAR TRAP ENGAGED   

This is the craziest casino I've ever seen."
105972,2020-09-22,TSLA,anxiety,bullish,"$TSLA i see green day tomorrow as much i hate this stock and its follower but , its still an uptrend moon 🌙 rock.","Tesla i see green day tomorrow as much i hate this stock and its follower but , its still an uptrend moon  [crescent moon]  rock."
105973,2020-09-22,AAPL,amusement,bullish,"$AAPL 

Hey bears !

Look , aapl is filling 85 gap 😂😂😂","Apple 

Hey bears !

Look , aapl is filling 85 gap  [face with tears of joy]   "
105974,2020-09-22,TSLA,ambiguous,bullish,$TSLA Bears will be silent soon enough. 🤓,Tesla Bears will be silent soon enough.  [nerd face]
105975,2020-09-22,TSLA,excitement,bearish,$TSLA anticipation is killing everybody. A lot of broke / rich people soon good luck all 🤞🏽🤞🏽🤙🏼🤙🏼,Tesla anticipation is killing everybody. A lot of broke / rich people soon good luck all  [crossed fingers medium skin tone]   [call me hand medium light skin tone]
105976,2020-09-22,TSLA,disgust,bearish,$TSLA 😂😂😂 trash stock finally people realizing how can tesla and amazon be the same price wanna know why they split because elon didn’t want to see his stock tank. This stock should be priced at 80-120$,Tesla  [face with tears of joy]    trash stock finally people realizing how can tesla and amazon be the same price wanna know why they split because elon didn’t want to see his stock tank. This stock should be priced at 80-120$
105977,2020-09-22,TSLA,disgust,bearish,$TSLA timefor Robinhoodies to feel real pain. Lunch time bulls.🥴,Tesla timefor Robinhoodies to feel real pain. Lunch time bulls. [woozy face]
105978,2020-09-22,TSLA,anxiety,bearish,$TSLA maybe Elon is going to announce a battery powerful enough to launch 🚀 space x rockets.  😳,Tesla maybe Elon is going to announce a battery powerful enough to launch  [rocket]  space x rockets.   [flushed face]
105979,2020-09-22,TSLA,disgust,bearish,"$TSLA 
Nasdaq was up all day and this pig was down on battery day 😂😂🤣🐷","Tesla 
Nasdaq was up all day and this pig was down on battery day  [face with tears of joy]   [rolling on the floor laughing]  [pig face] "
105980,2020-09-22,TSLA,disgust,bearish,$TSLA dos minutos to let everyone know they are still buying from Panasonic 😂,Tesla dos minutos to let everyone know they are still buying from Panasonic  [face with tears of joy]
105981,2020-09-22,TSLA,amusement,bearish,$TSLA bruhhhhhhhh this is a JOKE. Bye bye call premiums in the morning. 🤣,Tesla bruhhhhhhhh this is a JOKE. Bye bye call premiums in the morning.  [rolling on the floor laughing]
105982,2020-09-22,TSLA,ambiguous,bearish,"$TSLA live stream has no audio. LMAO

😂😆😁😂😆😁😂😆😁","Tesla live stream has no audio. LMAO

 [face with tears of joy]  [grinning squinting face]  [beaming face with smiling eyes]       "
105983,2020-09-22,TSLA,anxiety,bearish,$TSLA some poor audio engineer just lost his job. 😒❌,Tesla some poor audio engineer just lost his job.  [unamused face]  [cross mark]
105984,2020-09-22,TSLA,anger,bearish,$TSLA Battery day no sound on the stream. What a flop 🤡,Tesla Battery day no sound on the stream. What a flop  [clown face]
105985,2020-09-22,AMZN,amusement,bullish,"$AMZN Glad I bought 2 more shares yesterday (@ $2,908). 
Wish I bought 20 😃","Amazon Glad I bought 2 more shares yesterday (@ $2,908). 
Wish I bought 20  [grinning face with big eyes] "
105986,2020-09-22,TSLA,depression,bearish,$TSLA there’s no crowd there WTF. Dude standing in empty parking lots. I’m bearish now 😂,Tesla there’s no crowd there WTF. Dude standing in empty parking lots. I’m bearish now  [face with tears of joy]
105987,2020-09-22,TSLA,disgust,bearish,$TSLA this is the most anti climatic thing I’ve ever seen💀😭😂,Tesla this is the most anti climatic thing I’ve ever seen [skull]  [loudly crying face]  [face with tears of joy]
105988,2020-09-22,TSLA,anger,bearish,$TSLA Was this done with crayons 🖍 this presentation is a joke 😂🤣😂,Tesla Was this done with crayons  [crayon]  this presentation is a joke  [face with tears of joy]  [rolling on the floor laughing]
105989,2020-09-22,TSLA,disgust,bearish,"$TSLA dump will begins soon, 30% to 40% delivered up. Hmm seems closed to 25m😂","Tesla dump will begins soon, 30% to 40% delivered up. Hmm seems closed to 25m [face with tears of joy] "
105990,2020-09-22,TSLA,excitement,bearish,$TSLA Tomorrow how about we skip $700😂🤣🤣,Tesla Tomorrow how about we skip $700 [face with tears of joy]  [rolling on the floor laughing]
105991,2020-09-22,TSLA,amusement,bearish,$TSLA are we still talking about batteries? Lmao!🤣😂🤣😂🤣,Tesla are we still talking about batteries? Lmao! [rolling on the floor laughing]  [face with tears of joy]
105992,2020-09-22,NKE,anxiety,bullish,$NKE wasn’t this supposed to drop like a bag of rocks once conference call started?😂🚀🌝,Nike wasn’t this supposed to drop like a bag of rocks once conference call started? [face with tears of joy]  [rocket]  [full moon face]
105993,2020-09-22,TSLA,disgust,bearish,$TSLA where is bulls million miles battery 😂😂😂😂,Tesla where is bulls million miles battery  [face with tears of joy]
105994,2020-09-22,TSLA,confusion,bearish,$TSLA only ones buying are day traders 🤷‍♂️,Tesla only ones buying are day traders  [man shrugging]
105995,2020-09-22,TSLA,disgust,bearish,$TSLA Elon has Tourettes from cuddling his batteries  🤣🤣,Tesla Elon has Tourettes from cuddling his batteries   [rolling on the floor laughing]
105996,2020-09-22,TSLA,excitement,bearish,"$TSLA Elon Musk: “I think my company is over-valued”

Retail investors: “Hold my beer 🚀🚀🚀”","Tesla Elon Musk: “I think my company is over-valued”

Retail investors: “Hold my beer  [rocket]   ”"
105997,2020-09-22,TSLA,disgust,bearish,$TSLA HAHA YOU ALL GOING TO BE BROKE TMW ESPECIALLY THOSE WITH 9/25 calls THAT IV CRUSH AND PRICE WILL END YOU😘😘😂😂,Tesla HAHA YOU ALL GOING TO BE BROKE TMW ESPECIALLY THOSE WITH 9/25 calls THAT IV CRUSH AND PRICE WILL END YOU [face blowing a kiss]   [face with tears of joy]
105998,2020-09-22,TSLA,disgust,bearish,$TSLA HAVE FUN HOLDING THE BAGS BECAUSE ELONS BROTHER WONT😂😂😂😂😂,Tesla HAVE FUN HOLDING THE BAGS BECAUSE ELONS BROTHER WONT [face with tears of joy]
105999,2020-09-22,TSLA,disgust,bearish,$TSLA EASY QUICK  $75K ON MUSK PROMO 🤑,Tesla EASY QUICK  $75K ON MUSK PROMO  [money mouth face]
106000,2020-09-22,TSLA,anxiety,bearish,$TSLA Elon is more bearish than me 😆,Tesla Elon is more bearish than me  [grinning squinting face]
106001,2020-09-22,TSLA,anxiety,bearish,$TSLA yo this presentation is mad boring 😴🥱,Tesla yo this presentation is mad boring  [sleeping face]  [yawning face]
106002,2020-09-22,TSLA,confusion,bearish,$TSLA and now let’s go adjust this stock in to real market margins 😂😂,Tesla and now let’s go adjust this stock in to real market margins  [face with tears of joy]
106003,2020-09-22,TSLA,disgust,bearish,$TSLA will be like Honda $25K car no more status symbol 🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻,Tesla will be like Honda $25K car no more status symbol  [bear]
106004,2020-09-22,TSLA,disgust,bearish,$TSLA 😂😂😂😂😂😂😂😂 WHAT A JOKE....EVERYTHING 3 YEARS. THERE HOPING RETAIL INVESTORS DONT UNDERSTAND THIS IS JUST HYPE.,Tesla  [face with tears of joy]         WHAT A JOKE....EVERYTHING 3 YEARS. THERE HOPING RETAIL INVESTORS DONT UNDERSTAND THIS IS JUST HYPE.
106005,2020-09-22,TSLA,disgust,bearish,$TSLA bulls scrambling to buy calls before market closed today 😂,Tesla bulls scrambling to buy calls before market closed today  [face with tears of joy]
106006,2020-09-22,TSLA,disgust,bearish,$TSLA you wanna a high speed ride down hill 👎🏻,Tesla you wanna a high speed ride down hill  [thumbs down light skin tone]
106007,2020-09-22,TSLA,disgust,bearish,$TSLA $300 lets goooooo. Plaid s model pre order now... available end of next year. 😂,Tesla $300 lets goooooo. Plaid s model pre order now... available end of next year.  [face with tears of joy]
106008,2020-09-22,TSLA,panic,bearish,$TSLA OMG ... All this 'Battery Day' thing is becoming an EPIC fail 😩🤦‍♂️,Tesla OMG ... All this 'Battery Day' thing is becoming an EPIC fail  [weary face]  [man facepalming]
106009,2020-09-22,TSLA,ambiguous,bearish,$TSLA this board 🤣🤣🤣 y’all options are toast!!!!,Tesla this board  [rolling on the floor laughing]    y’all options are toast!!!!
106010,2020-09-22,TSLA,ambiguous,bearish,$TSLA StockTwits can’t even keep up with the drop 😂,Tesla StockTwits can’t even keep up with the drop  [face with tears of joy]
106011,2020-09-22,TSLA,amusement,bearish,$TSLA shorts gonna have a field day tomorrow!!🤣🤣🤣,Tesla shorts gonna have a field day tomorrow!! [rolling on the floor laughing]
106012,2020-09-22,TSLA,excitement,bearish,"$TSLA weeee 
$250 incoming 
To the new moon 🌚","Tesla weeee 
$250 incoming 
To the new moon  [new moon face] "
106013,2020-09-22,TSLA,disgust,bearish,$TSLA they called me delusional to short Tesla a day before battery day🤣🤣🤣🤡🤡🤡🤡,Tesla they called me delusional to short Tesla a day before battery day [rolling on the floor laughing]    [clown face]
106014,2020-09-22,TSLA,excitement,bearish,$TSLA sinking ship😂 hydrogen cars are better for the environment. We don't need polluting batteries.,Tesla sinking ship [face with tears of joy]  hydrogen cars are better for the environment. We don't need polluting batteries.
106015,2020-09-22,TSLA,optimism,bearish,$TSLA he just said they are overvalued 💀,Tesla he just said they are overvalued  [skull]
106016,2020-09-22,TSLA,disgust,bearish,$TSLA lol ... how’d that battery day work out ... 😂😂😂,Tesla lol ... how’d that battery day work out ...  [face with tears of joy]
106017,2020-09-22,TSLA,ambiguous,bearish,$TSLA hilarious how fast the sentiment changes on Stocktwits 😆😆,Tesla hilarious how fast the sentiment changes on Stocktwits  [grinning squinting face]
106018,2020-09-22,TSLA,anxiety,bearish,$TSLA Market Open will be a blood bath. I see this retracing back to $190 within weeks.🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,Tesla Market Open will be a blood bath. I see this retracing back to $190 within weeks. [fire]
106019,2020-09-22,TSLA,disgust,bearish,$TSLA those 500$ calls for 25th September got murdered 😂,Tesla those 500$ calls for 25th September got murdered  [face with tears of joy]
106020,2020-09-22,TSLA,anger,bearish,"$TSLA that was BEYOND BAD, that was CATASTROPHIC, this stock is FUCKED, NO NEW PRODUCTS THIS YEAR, and 1 new car END OF NEXT YEAR THAT COSTS $130k 😂😂😂😂","Tesla that was BEYOND BAD, that was CATASTROPHIC, this stock is FUCKED, NO NEW PRODUCTS THIS YEAR, and 1 new car END OF NEXT YEAR THAT COSTS $130k  [face with tears of joy]    "
106021,2020-09-22,TSLA,ambiguous,bearish,$TSLA  Puts are looking great right now 🙏📚 Study!,Tesla  Puts are looking great right now  [folded hands]  [books]  Study!
106022,2020-09-22,TSLA,anger,bearish,$TSLA who told you to buy above 300 🤦‍♂️,Tesla who told you to buy above 300  [man facepalming]
106023,2020-09-22,TSLA,disgust,bearish,$TSLA can’t wait to see what his rockets do 😂😂,Tesla can’t wait to see what his rockets do  [face with tears of joy]
106024,2020-09-22,TSLA,amusement,bearish,"$TSLA let me hear you say, burn baby burn...disco inferno!🎤","Tesla let me hear you say, burn baby burn...disco inferno! [microphone] "
106025,2020-09-22,TSLA,anger,bearish,"$TSLA 

Way to make an announcement.... 3 years early 😂🤦🏻‍♂️","Tesla 

Way to make an announcement.... 3 years early  [face with tears of joy]  [man facepalming light skin tone] "
106026,2020-09-22,TSLA,excitement,bearish,$TSLA 🚨 3 weeks to earnings and then boom!,Tesla  [police car light]  3 weeks to earnings and then boom!
106027,2020-09-22,TSLA,excitement,bearish,$TSLA Yaaaaay battery day. What a bunch of savvy investors we have here 😆🔥 🚀,Tesla Yaaaaay battery day. What a bunch of savvy investors we have here  [grinning squinting face]  [fire]   [rocket]
106028,2020-09-22,TSLA,disgust,bearish,$TSLA Major sell off with RH tomorrow. Better make you decisions now before RH opens. 🤣🤣🤣,Tesla Major sell off with RH tomorrow. Better make you decisions now before RH opens.  [rolling on the floor laughing]
106029,2020-09-22,TSLA,ambiguous,bearish,$TSLA Bulls rest of the week cup of noddle and Little Cesar pizza 🍕,Tesla Bulls rest of the week cup of noddle and Little Cesar pizza  [pizza]
106030,2020-09-22,TSLA,anger,bearish,"$TSLA wowzerz, talk about it crashing, gotta remember though, Elon did say it was overpriced at not even half this price 🤯","Tesla wowzerz, talk about it crashing, gotta remember though, Elon did say it was overpriced at not even half this price  [exploding head] "
106031,2020-09-22,TSLA,excitement,bearish,$TSLA PT still $7K right? 😂👌🏼,Tesla PT still $7K right?  [face with tears of joy]  [OK hand medium light skin tone]
106032,2020-09-22,TSLA,excitement,bearish,$TSLA my puts are ballz deep💰💰💰💰,Tesla my puts are ballz deep [money bag]
106033,2020-09-23,TSLA,disgust,bearish,$TSLA “jUsT hOdL bRaH eLoNs gOt uS” 🥴,Tesla “jUsT hOdL bRaH eLoNs gOt uS”  [woozy face]
106034,2020-09-23,TSLA,anger,bearish,$TSLA 🤣🤣🤣🤣 TESLA LIKE CHITERLINS. A HOT....DAM......MESS. BRINGN DOWN MARKET,Tesla  [rolling on the floor laughing]     TESLA LIKE CHITERLINS. A HOT....DAM......MESS. BRINGN DOWN MARKET
106035,2020-09-23,TSLA,excitement,bearish,"$TSLA 

So TSLA leases out model 3 for 3 years , when its brought back to them , they update a software and re sell it at 25k - genius idea 😂","Tesla 

So TSLA leases out model 3 for 3 years , when its brought back to them , they update a software and re sell it at 25k - genius idea  [face with tears of joy] "
106036,2020-09-23,TSLA,ambiguous,bearish,$TSLA you really think shorting is that easy? 😂 come back in a few weeks,Tesla you really think shorting is that easy?  [face with tears of joy]  come back in a few weeks
106037,2020-09-23,TSLA,ambiguous,bearish,$TSLA I don’t hear any Tesla’s honking in Redmond Washington 😂 So I’m honking at them now 😂🔥🎉,Tesla I don’t hear any Tesla’s honking in Redmond Washington  [face with tears of joy]  So I’m honking at them now   [fire]  [party popper]
106038,2020-09-23,TSLA,optimism,bearish,$TSLA can it be battery day again tomorrow that was amazing 😉,Tesla can it be battery day again tomorrow that was amazing  [winking face]
106039,2020-09-23,TSLA,anger,bearish,"$TSLA ⬆️ love the company, hate the stock price ⬇️","Tesla  [up arrow]  love the company, hate the stock price  [down arrow] "
106040,2020-09-23,TSLA,anxiety,bearish,$TSLA. This is only the beginning 👹👹👹👹🐻,Tesla. This is only the beginning  [ogre]     [bear]
106041,2020-09-23,TSLA,anger,bearish,"$TSLA TO DA MOOO.....sorry wrong chat lol instead of getting mad get ""Short"" 🤷🏿‍♂️","Tesla TO DA MOOO.....sorry wrong chat lol instead of getting mad get ""Short""  [man shrugging dark skin tone] "
106042,2020-09-23,TSLA,optimism,bearish,$TSLA Battery Day = we have plenty of lithium in NV and silicon everywhere on earth.... what a scam 😂,Tesla Battery Day = we have plenty of lithium in NV and silicon everywhere on earth.... what a scam  [face with tears of joy]
106043,2020-09-23,TSLA,anxiety,bearish,$TSLA I wonder why he didn’t mention partnerships.. guess VALE is a No Go😔🙅🏽‍♀️,Tesla I wonder why he didn’t mention partnerships.. guess VALE is a No Go [pensive face]  [woman gesturing NO medium skin tone]
106044,2020-09-23,AAPL,optimism,bullish,"$AAPL  
If you’re long enough you’re all good 👍🏼","Apple  
If you’re long enough you’re all good  [thumbs up medium light skin tone] "
106045,2020-09-23,TSLA,anger,bearish,$TSLA Hey Elon maybe don't tell everyone you're barely even profitable next time... Lol ⚰️🐐,Tesla Hey Elon maybe don't tell everyone you're barely even profitable next time... Lol  [coffin]  [goat]
106046,2020-09-23,TSLA,disgust,bearish,$TSLA can’t believe I sold some of my workhorse for this. Boy ain’t I a moron! 🤣,Tesla can’t believe I sold some of my workhorse for this. Boy ain’t I a moron!  [rolling on the floor laughing]
106047,2020-09-23,TSLA,disgust,bearish,$TSLA . Great great super great plans revealed. so come back after 3 years??? 😂 Aah life revolves around plans and presentations. hey i got big plans too and so do u. 😂😂,Tesla . Great great super great plans revealed. so come back after 3 years???  [face with tears of joy]  Aah life revolves around plans and presentations. hey i got big plans too and so do u.
106048,2020-09-23,TSLA,disgust,bearish,$TSLA They laughed at me. Then ridiculed me. Then they paid me premium. Pigs. Get. Slaughtered.🤑🤑🤑,Tesla They laughed at me. Then ridiculed me. Then they paid me premium. Pigs. Get. Slaughtered. [money mouth face]
106049,2020-09-23,NKE,amusement,bullish,$NKE feels good when your DD pays off. 😎,Nike feels good when your DD pays off.  [smiling face with sunglasses]
106050,2020-09-23,TSLA,excitement,bearish,"$TSLA BATTERY DAY! -13% 🚀🚀🚀

Thank god it’s over so you can all stop squawking.","Tesla BATTERY DAY! -13%  [rocket]   

Thank god it’s over so you can all stop squawking."
106051,2020-09-23,TSLA,disgust,bearish,$TSLA Loading around 300 see you guys there 🔥🔥,Tesla Loading around 300 see you guys there  [fire]
106052,2020-09-23,TSLA,disgust,bearish,"$TSLA The Cult of Elon - he steals your money, then your soul, and yet Robinhooders still buy and love him. Ps I love Tesla and EV but I also know how to read fundamentals.. 🤷🏻‍♂️🤓😬","Tesla The Cult of Elon - he steals your money, then your soul, and yet Robinhooders still buy and love him. Ps I love Tesla and EV but I also know how to read fundamentals..  [man shrugging light skin tone]  [nerd face]  [grimacing face] "
106053,2020-09-23,BA,excitement,bullish,$BA business travel will come  back.  Leisure travel will come back.  Matter of time.  BA will 🛫🛫🛫🛫,Boeing business travel will come  back.  Leisure travel will come back.  Matter of time.  BA will  [airplane departure]
106054,2020-09-23,TSLA,anxiety,bearish,"$TSLA Sub 100 would be fair value, but I think $273 will be the bottom for al while 😖","Tesla Sub 100 would be fair value, but I think $273 will be the bottom for al while  [confounded face] "
106055,2020-09-23,TSLA,belief,bearish,"$TSLA Expecting The Elevator down below $350 in the next few days. 
Time to put your 🐻 🧢 Hat on!","Tesla Expecting The Elevator down below $350 in the next few days. 
Time to put your  [bear]   [billed cap]  Hat on!"
106056,2020-09-23,TSLA,ambiguous,bearish,$TSLA Robinhood traders you are not the father - maury povich voice 😂😂😂😂,Tesla Robinhood traders you are not the father - maury povich voice  [face with tears of joy]
106057,2020-09-23,TSLA,ambiguous,bearish,"$TSLA $395 AH. Yes, predicted it will retest that $410 zone. Baahahahahad feeling about it. Glad I resisted the urge to make a play. 🙌","Tesla $395 AH. Yes, predicted it will retest that $410 zone. Baahahahahad feeling about it. Glad I resisted the urge to make a play.  [raising hands] "
106058,2020-09-23,TSLA,disgust,bearish,$TSLA all want to get out..pls give them 500 😄 🤣,Tesla all want to get out..pls give them 500  [grinning face with smiling eyes]   [rolling on the floor laughing]
106059,2020-09-23,TSLA,optimism,bearish,$TSLA done. ☑️ it’s done. Back to 200,Tesla done.  [check box with check]  it’s done. Back to 200
106060,2020-09-23,TSLA,disgust,bearish,$TSLA and all the corporate socialism 👇,Tesla and all the corporate socialism  [backhand index pointing down]
106061,2020-09-23,TSLA,amusement,bearish,$TSLA so much for batt. Day... 🤣,Tesla so much for batt. Day...  [rolling on the floor laughing]
106062,2020-09-23,TSLA,disgust,bearish,$TSLA you remember how when this ran hard and everyone said this is getting overvalued but it still kept running.. It will be the same soon when people talk about it getting oversold in the next few weeks. 😂,Tesla you remember how when this ran hard and everyone said this is getting overvalued but it still kept running.. It will be the same soon when people talk about it getting oversold in the next few weeks.  [face with tears of joy]
106063,2020-09-23,TSLA,disgust,bearish,$TSLA bulls are so fucked😂😂😂its gonna be a race out the door,Tesla bulls are so fucked [face with tears of joy]   its gonna be a race out the door
106064,2020-09-23,TSLA,disgust,bearish,"$TSLA 
What happened to this is going to $500 30 mins into batter day!?? 😂😂😂😭🤣
Dumbass new investors and their speculations","Tesla 
What happened to this is going to $500 30 mins into batter day!??  [face with tears of joy]    [loudly crying face]  [rolling on the floor laughing] 
Dumbass new investors and their speculations"
106065,2020-09-23,TSLA,disgust,bearish,$TSLA Today will be a massacre. Battery day is over LOL. No major catalyst coming up. This will drop faster than your pants when you go to the restroom 🚽. Pump and dump. Presentation was a disaster.,Tesla Today will be a massacre. Battery day is over LOL. No major catalyst coming up. This will drop faster than your pants when you go to the restroom  [toilet] . Pump and dump. Presentation was a disaster.
106066,2020-09-23,TSLA,depression,bearish,$TSLA The rally is over. Heading down☹️,Tesla The rally is over. Heading down [frowning face]
106067,2020-09-23,TSLA,confusion,bearish,"$TSLA Frankfurt has already adjusted the price to US standards😂🤣😂
So that hype is gone with the wind too 🤷‍♂️","Tesla Frankfurt has already adjusted the price to US standards [face with tears of joy]  [rolling on the floor laughing]  
So that hype is gone with the wind too  [man shrugging] "
106068,2020-09-23,TSLA,disgust,bearish,$TSLA buying a car company in a depression ...🤣🤣🤣🤣🤣,Tesla buying a car company in a depression ... [rolling on the floor laughing]
106069,2020-09-23,AAPL,ambiguous,bullish,$AAPL I’m not adding at this price but i’ll enjoy the ride up with what I have 🤑🤑🤑,Apple I’m not adding at this price but i’ll enjoy the ride up with what I have  [money mouth face]
106070,2020-09-23,TSLA,disgust,bearish,"$TSLA I’m still waiting on that $25,000 electric vehicle he promised us A couple years ago. Maybe he can put that new battery in it three years from now. 😂","Tesla I’m still waiting on that $25,000 electric vehicle he promised us A couple years ago. Maybe he can put that new battery in it three years from now.  [face with tears of joy] "
106071,2020-09-23,TSLA,excitement,bearish,"$TSLA 

Bahaha!

Yowch! But hold on in a few more years it will all come together 😜🤪🤪😜","Tesla 

Bahaha!

Yowch! But hold on in a few more years it will all come together  [winking face with tongue]  [zany face]   "
106072,2020-09-23,NKE,amusement,bullish,"$NKE Love nike 😎🖤 for me, only purchased NIke while covid hit us. Expect more potential to increase sales volume in the future.","Nike Love nike  [smiling face with sunglasses]  [black heart]  for me, only purchased NIke while covid hit us. Expect more potential to increase sales volume in the future."
106073,2020-09-23,TSLA,anxiety,bearish,$TSLA Get out.. this is going to dump very BIG‼️📉,Tesla Get out.. this is going to dump very BIG [double exclamation mark]  [chart decreasing]
106074,2020-09-23,WMT,optimism,bullish,$WMT it doesn’t matter what this company does. The street simply hates us 😂,Walmart it doesn’t matter what this company does. The street simply hates us  [face with tears of joy]
106075,2020-09-23,TSLA,belief,bearish,$TSLA Bottom line is they want this at $190. Many big insiders Sold for a huge profit and want to load the boat again for the next ride up. Thats the way it works. Have Patience. Well see $190 soon enough. 😉👍,Tesla Bottom line is they want this at $190. Many big insiders Sold for a huge profit and want to load the boat again for the next ride up. Thats the way it works. Have Patience. Well see $190 soon enough.  [winking face]  [thumbs up]
106076,2020-09-23,TSLA,disgust,bearish,"$TSLA OBVIOUSLY Deutschebank will upgrade Tesla’s price target, they’re working on the Gigafactory in BERLIN! SMH 🤦🏽‍♂️","Tesla OBVIOUSLY Deutschebank will upgrade Tesla’s price target, they’re working on the Gigafactory in BERLIN! SMH  [man facepalming medium skin tone] "
106077,2020-09-23,TSLA,excitement,bearish,"$TSLA    DON'T EXPECT TOO MUCH... BAG HOLDERS...

Don't forget to buy around $300 plus change ... other wise it will go below 200 😂😂😂🤣🤣🤣","Tesla    DON'T EXPECT TOO MUCH... BAG HOLDERS...

Don't forget to buy around $300 plus change ... other wise it will go below 200  [face with tears of joy]    [rolling on the floor laughing]   "
106078,2020-09-23,TSLA,anxiety,bearish,$TSLA down down with these ugly cars 🚗,Tesla down down with these ugly cars  [automobile]
106079,2020-09-23,TSLA,confusion,bearish,$TSLA Will it retest 330? 🤔,Tesla Will it retest 330?  [thinking face]
106080,2020-09-23,TSLA,ambiguous,bearish,$TSLA sold this scalp now for 12 points 🙌😝,Tesla sold this scalp now for 12 points  [raising hands]  [squinting face with tongue]
106081,2020-09-23,BA,optimism,bullish,$BA Wednesday’s are for the bulls🚀🚀🚀,Boeing Wednesday’s are for the bulls [rocket]
106082,2020-09-23,TSLA,anxiety,bearish,"$TSLA market not stabilize yet,
I think we will break down 27k today 🚫
⏰₩","Tesla market not stabilize yet,
I think we will break down 27k today  [prohibited] 
 [alarm clock] ₩"
